owner,name,team,own,slots,per_game,rank,signal,etfr,src,vol,inj,ret,xfp_ros,xfp_po,buckets,k,xwoba_window,rank_full_window,window_full,season_fp_g,n_g
FA,Drew Romo,ChW,0.2,"['C', 'UTIL', 'BE', 'IL']",1.46,341.0,drop,5.0,id·vol,1.45,,,15.0,9.0,"{'C', 'UTIL'}",drew romo,0.2510003296703296,,False,1.0961538461538463,52.0
FA,Colton Cowser,Bal,1.6,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.14,492.0,drop,8.0,id·vol,1.95,,,15.0,9.0,"{'UTIL', 'OF'}",colton cowser,0.3343749555555555,89.0,True,1.110091743119266,109.0
FA,Kerry Carpenter,Det,6.8,"['LF', 'RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.69,182.0,hold,9.0,id·vol,1.47,TEN_DAY_DL,2026-08-28,15.0,9.0,"{'UTIL', 'OF'}",kerry carpenter,0.3001804355555555,234.0,True,1.3209876543209877,81.0
FA,Matt Shaw,ChC,1.7,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'RF', 'OF', 'DH']",1.79,119.0,hold,6.0,id·vol,1.24,TEN_DAY_DL,2026-08-24,15.0,9.0,"{'UTIL', '1B/3B', 'OF'}",matt shaw,0.3001452334386478,235.0,True,1.7,50.0
FA,Alek Thomas,LAD,0.5,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.39,389.0,drop,3.0,id·vol,1.42,,,14.0,8.0,"{'UTIL', 'OF'}",alek thomas,0.2864491626260592,297.0,True,1.4,30.0
FA,Petey Halpin,Cle,0.1,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.5,315.0,drop,5.0,id·vol,1.35,,,14.0,8.0,"{'UTIL', 'OF'}",petey halpin,0.2829591241830065,,False,1.14,50.0
FA,Dominic Smith,Atl,2.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'DH']",1.46,347.0,hold,9.0,id·vol,1.4,,,14.0,8.0,"{'UTIL', '1B/3B'}",dominic smith,0.2735819911111111,349.0,True,1.6,100.0
FA,LuJames Groover,Ari,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.61,238.0,drop,2.0,id·vol,1.21,,,14.0,8.0,"{'UTIL', '1B/3B'}",lujames groover,0.2862426981132075,,False,1.0666666666666667,15.0
FA,Lenyn Sosa,Tor,0.5,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.32,432.0,drop,3.0,id·vol,1.52,,,14.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}",lenyn sosa,0.2703205298771751,360.0,True,0.7435897435897436,39.0
FA,Henry Davis,Pit,0.6,"['C', 'UTIL', 'BE', 'IL']",1.11,496.0,drop,6.0,id·vol,1.85,,,14.0,8.0,"{'C', 'UTIL'}",henry davis,0.2891023422222222,287.0,True,1.355263157894737,76.0
FA,Matt Wallner,Min,0.5,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.25,458.0,drop,4.0,id·vol,1.58,,,14.0,8.0,"{'UTIL', 'OF'}",matt wallner,0.2885201449667017,290.0,True,0.6176470588235294,34.0
FA,Drew Cavanaugh,SF,0.1,"['C', 'UTIL', 'BE', 'IL']",1.34,417.0,drop,3.0,id·vol,1.51,,,14.0,8.0,"{'C', 'UTIL'}",drew cavanaugh,0.3104200421052632,,False,0.6060606060606061,33.0
FA,Jhonny Pereda,Sea,0.1,"['C', 'UTIL', 'BE', 'IL']",1.79,120.0,hold,3.0,id·vol,1.09,,,14.0,8.0,"{'C', 'UTIL'}",jhonny pereda,0.2902694194195706,,False,1.2083333333333333,24.0
FA,Romy Gonzalez,Bos,0.2,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.44,359.0,hold,2.0,id·vol,1.41,,,14.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}",romy gonzalez,0.3092822024783957,187.0,True,1.105263157894737,19.0
FA,Edouard Julien,Col,0.2,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.34,418.0,drop,8.0,id·vol,1.51,,,14.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}",edouard julien,0.3336773555555555,93.0,True,1.1627906976744187,86.0
FA,James McCann,Ari,0.2,"['C', 'UTIL', 'BE', 'IL']",1.41,380.0,drop,4.0,id·vol,1.47,,,14.0,8.0,"{'C', 'UTIL'}",james mccann,0.2804318536305944,320.0,True,1.6486486486486487,37.0
FA,Adrian Del Castillo,Ari,0.1,"['DH', 'UTIL', 'BE', 'IL', 'C']",1.52,301.0,hold,6.0,id·vol,1.34,,,14.0,8.0,"{'C', 'UTIL'}",adrian del castillo,0.2799132060274568,325.0,True,1.0175438596491229,57.0
FA,Jose Siri,LAA,0.1,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.47,338.0,drop,5.0,id·vol,1.38,,,14.0,8.0,"{'UTIL', 'OF'}",jose siri,0.2912105058491825,,False,1.25,64.0
FA,Elias Diaz,Tex,0.2,"['C', 'UTIL', 'BE', 'IL']",1.41,376.0,drop,5.0,id·vol,1.47,,,14.0,8.0,"{'C', 'UTIL'}",elias diaz,0.2792236832952358,330.0,True,1.2181818181818183,55.0
FA,Jimmy Crooks,StL,0.1,"['C', 'UTIL', 'BE', 'IL']",1.34,423.0,drop,4.0,id·vol,1.46,,,14.0,8.0,"{'C', 'UTIL'}",jimmy crooks,0.2668922946657183,,False,0.5833333333333334,48.0
FA,Jose Trevino,Cin,0.1,"['C', 'UTIL', 'BE', 'IL']",1.4,385.0,drop,3.0,id·vol,1.43,,,14.0,8.0,"{'C', 'UTIL'}",jose trevino,0.2468068588712522,406.0,True,1.2941176470588236,34.0
FA,Yohendrick Pinango,Tor,0.1,"['LF', 'RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.56,283.0,hold,6.0,id·vol,1.33,,,14.0,8.0,"{'UTIL', 'OF'}",yohendrick pinango,0.3078055388888889,,False,1.1403508771929824,57.0
FA,Nick Fortes,TB,2.0,"['C', 'UTIL', 'BE', 'IL']",1.45,351.0,drop,8.0,id·vol,1.35,,,14.0,8.0,"{'C', 'UTIL'}",nick fortes,0.2771154044444444,337.0,True,1.558139534883721,86.0
FA,Miguel Amaya,ChC,0.6,"['C', 'UTIL', 'BE', 'IL']",1.41,379.0,drop,6.0,id·vol,1.47,,,14.0,8.0,"{'C', 'UTIL'}",miguel amaya,0.2934100355555555,265.0,True,1.4153846153846155,65.0
FA,Oswald Peraza,LAA,0.9,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS']",1.01,501.0,drop,7.0,id·vol,1.94,,,14.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}",oswald peraza,0.2379254888888889,412.0,True,0.9791666666666666,96.0
FA,Anthony Volpe,NYY,2.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.32,431.0,drop,5.0,id·vol,1.58,,,14.0,9.0,"{'2B/SS', 'UTIL'}",anthony volpe,0.2917456013660414,273.0,True,1.4,55.0
FA,Ben Malgeri,Det,0.1,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF', 'LF']",1.58,260.0,hold,3.0,id·vol,1.2,,,13.0,8.0,"{'UTIL', 'OF'}",ben malgeri,0.3303670273972603,,False,1.4482758620689655,29.0
FA,Josh Smith,Tor,1.2,"['1B', '3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B']",1.26,455.0,drop,5.0,id·vol,1.9,TEN_DAY_DL,2026-08-30,13.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}",josh smith,0.2801787109906078,324.0,True,1.0714285714285714,56.0
FA,Nick Madrigal,LAA,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.65,211.0,hold,2.0,id·vol,1.1,,,13.0,7.0,"{'UTIL', '1B/3B'}",nick madrigal,0.2981048461538461,,False,1.8666666666666667,15.0
FA,Nick Allen,Hou,0.1,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '2B', '3B', '1B/3B']",1.4,382.0,drop,4.0,id·vol,1.28,,,13.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}",nick allen,0.2437264444444444,409.0,True,1.0980392156862746,51.0
FA,Samad Taylor,SD,1.2,"['2B', '2B/SS', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.43,366.0,drop,3.0,id·vol,1.32,TEN_DAY_DL,2026-08-24,13.0,8.0,"{'2B/SS', 'UTIL', 'OF'}",samad taylor,0.315258376146789,,False,1.8461538461538463,26.0
FA,Luis Torrens,NYM,0.9,"['C', 'UTIL', 'BE', 'IL']",1.39,390.0,drop,7.0,id·vol,1.38,,,13.0,8.0,"{'C', 'UTIL'}",luis torrens,0.3007997555555555,230.0,True,1.7534246575342465,73.0
FA,Daniel Schneemann,Cle,1.2,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.2,480.0,drop,7.0,id·vol,1.61,,,13.0,8.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",daniel schneemann,0.2633816666666667,378.0,True,1.0625,80.0
FA,Zach Cole,Hou,0.2,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.44,358.0,drop,2.0,id·vol,1.31,,,13.0,8.0,"{'UTIL', 'OF'}",zach cole,0.2966758372740087,,False,0.5555555555555556,18.0
FA,Tommy Troy,Ari,0.3,"['2B', '2B/SS', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.47,337.0,drop,4.0,id·vol,1.26,TEN_DAY_DL,2026-08-24,13.0,8.0,"{'2B/SS', 'UTIL', 'OF'}",tommy troy,0.3154931194029851,,False,1.5405405405405406,37.0
FA,Endy Rodriguez,Pit,0.9,"['C', '1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.6,244.0,drop,6.0,id·vol,1.39,TEN_DAY_DL,2026-08-28,13.0,8.0,"{'C', 'UTIL', '1B/3B'}",endy rodriguez,0.316930555602537,,False,2.022222222222222,45.0
FA,Luisangel Acuna,ChW,0.7,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', 'CF', 'OF', 'SS']",1.4,383.0,drop,6.0,id·vol,1.34,,,13.0,8.0,"{'2B/SS', 'UTIL', 'OF'}",luisangel acuna,0.2620957259259259,379.0,True,0.8767123287671232,73.0
FA,Rhys Hoskins,Cle,1.3,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'DH']",1.33,427.0,drop,9.0,id·vol,1.67,TEN_DAY_DL,2026-08-29,13.0,7.0,"{'UTIL', '1B/3B'}",rhys hoskins,0.2889857377777777,288.0,True,1.2736842105263158,95.0
FA,Joey Loperfido,Hou,0.1,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.5,312.0,drop,4.0,id·vol,1.22,,,13.0,7.0,"{'UTIL', 'OF'}",joey loperfido,0.3081675179089387,,False,1.1282051282051282,39.0
FA,Pavin Smith,Ari,0.1,"['1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.46,345.0,drop,2.0,id·vol,1.27,,,13.0,8.0,"{'UTIL', '1B/3B'}",pavin smith,0.2849867187441535,306.0,True,0.6785714285714286,28.0
FA,Danny Jansen,Tex,0.3,"['C', 'UTIL', 'BE', 'IL']",1.26,452.0,drop,4.0,id·vol,1.48,,,13.0,8.0,"{'C', 'UTIL'}",danny jansen,0.2589130642598309,390.0,True,0.813953488372093,43.0
FA,Jake Meyers,Hou,0.3,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.27,451.0,drop,4.0,id·vol,1.46,,,13.0,8.0,"{'UTIL', 'OF'}",jake meyers,0.2794220583194408,328.0,True,1.1555555555555554,45.0
FA,Ramon Urias,StL,0.1,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.56,276.0,hold,2.0,id·vol,1.2,,,13.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}",ramon urias,0.2851127597218313,304.0,True,1.391304347826087,23.0
FA,Nicky Lopez,Tex,0.2,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'SS']",1.34,419.0,drop,6.0,id·vol,1.44,,,13.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}",nicky lopez,0.2491692622222222,401.0,True,1.0945945945945945,74.0
FA,Blaze Alexander,Bal,3.4,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'OF', 'SS']",1.61,241.0,hold,8.0,id·vol,1.34,TEN_DAY_DL,2026-08-28,13.0,7.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",blaze alexander,0.3621602088888889,31.0,True,1.8194444444444444,72.0
FA,Kyle Teel,ChW,4.1,"['C', 'UTIL', 'BE', 'IL']",1.47,335.0,drop,2.0,id·vol,1.5,TEN_DAY_DL,2026-08-28,13.0,8.0,"{'C', 'UTIL'}",kyle teel,0.3112376963283539,174.0,True,1.2105263157894737,19.0
FA,Pedro Pages,StL,0.3,"['C', 'UTIL', 'BE', 'IL']",1.23,465.0,drop,5.0,id·vol,1.57,,,13.0,8.0,"{'C', 'UTIL'}",pedro pages,0.26203156,380.0,True,0.7288135593220338,59.0
FA,LaMonte Wade Jr.,Hou,0.1,"['1B', '1B/3B', 'IF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.24,463.0,drop,3.0,id·vol,1.54,,,13.0,8.0,"{'UTIL', '1B/3B', 'OF'}",lamonte wade,0.2927820510800731,268.0,True,1.3888888888888888,36.0
FA,Victor Bericoto,SF,0.1,"['1B', '1B/3B', 'IF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.6,243.0,hold,3.0,id·vol,1.61,TEN_DAY_DL,2026-09-02,12.0,7.0,"{'UTIL', '1B/3B', 'OF'}",victor bericoto,0.2860791647058824,,False,1.1,30.0
FA,Ryan McMahon,NYY,0.9,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.23,467.0,drop,8.0,id·vol,1.86,TEN_DAY_DL,2026-08-30,12.0,7.0,"{'UTIL', '1B/3B'}",ryan mcmahon,0.3132560844444444,167.0,True,1.0,99.0
FA,Bo Naylor,Mil,0.7,"['C', 'UTIL', 'BE', 'IL']",1.56,277.0,drop,3.0,id·vol,1.12,,,12.0,7.0,"{'C', 'UTIL'}",bo naylor,0.2956763402306626,257.0,True,0.5925925925925926,27.0
FA,Hunter Feduccia,LAD,0.2,"['C', 'UTIL', 'BE', 'IL']",1.21,476.0,drop,5.0,id·vol,1.39,,,12.0,7.0,"{'C', 'UTIL'}",hunter feduccia,0.3181800739914827,145.0,True,0.9014084507042254,71.0
FA,Edwin Arroyo,Cin,0.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '2B']",1.31,438.0,drop,4.0,id·vol,1.32,,,12.0,7.0,"{'2B/SS', 'UTIL'}",edwin arroyo,0.3063255401459854,,False,0.825,40.0
FA,Austin Hedges,Cle,0.2,"['C', 'UTIL', 'BE', 'IL']",1.37,400.0,drop,6.0,id·vol,1.24,,,12.0,7.0,"{'C', 'UTIL'}",austin hedges,0.2929619041269841,267.0,True,1.5423728813559323,59.0
FA,Kahlil Watson,Cle,0.1,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.33,425.0,drop,3.0,id·vol,1.31,,,12.0,7.0,"{'UTIL', 'OF'}",kahlil watson,0.2456403846153846,,False,1.0,27.0
FA,Darell Hernaiz,Oak,0.1,"['2B', '3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.28,443.0,drop,4.0,id·vol,1.33,,,12.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}",darell hernaiz,0.2849246665663466,307.0,True,1.1111111111111112,45.0
FA,Sung-Mun Song,SD,0.3,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'SS']",1.53,298.0,drop,4.0,id·vol,1.13,,,12.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}",sung mun song,0.2606953384615385,,False,1.3265306122448979,49.0
FA,Nolan Gorman,StL,1.4,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.05,500.0,drop,5.0,id·vol,1.65,,,12.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}",nolan gorman,0.2807535511111111,317.0,True,0.967741935483871,62.0
FA,Juan Brito,Cin,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.2,478.0,drop,1.0,id·vol,1.39,,,12.0,7.0,"{'2B/SS', 'UTIL'}",juan brito,0.2570463571428571,,False,0.7333333333333333,15.0
FA,Gabriel Rincones Jr.,Phi,0.1,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.29,442.0,drop,2.0,id·vol,1.3,,,12.0,7.0,"{'UTIL', 'OF'}",gabriel rincones,0.2052167209302325,,False,0.4482758620689655,29.0
FA,Alika Williams,Oak,0.1,"['2B', '3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.25,459.0,drop,4.0,id·vol,1.33,,,12.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}",alika williams,0.2407784866666666,,False,0.9285714285714286,56.0
FA,Amed Rosario,NYY,0.6,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.64,219.0,hold,7.0,id·vol,1.09,,,12.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}",amed rosario,0.2989422575661375,241.0,True,1.2465753424657535,73.0
FA,Miguel Rojas,LAD,0.8,"['2B', '3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.72,162.0,hold,7.0,id·vol,0.98,,,12.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}",miguel rojas,0.3133379206708595,166.0,True,1.3116883116883118,77.0
FA,Hyeseong Kim,LAD,0.9,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', 'SS']",1.58,261.0,drop,4.0,id·vol,1.07,,,12.0,7.0,"{'2B/SS', 'UTIL'}",hyeseong kim,0.2600052191033138,387.0,True,1.275,40.0
FA,Logan O'Hoppe,Tex,1.4,"['C', 'UTIL', 'BE', 'IL']",1.08,499.0,drop,6.0,id·vol,1.58,,,12.0,7.0,"{'C', 'UTIL'}",logan ohoppe,0.2690149422222222,368.0,True,0.9861111111111112,72.0
FA,Joshua Kuroda-Grauer,Oak,1.4,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",1.71,163.0,hold,2.0,id·vol,1.42,TEN_DAY_DL,2026-09-01,12.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}",joshua kuroda grauer,0.3253057096774193,,False,2.625,16.0
FA,Jake Rogers,ChW,0.1,"['C', 'UTIL', 'BE', 'IL']",1.37,399.0,drop,4.0,id·vol,1.19,,,11.0,7.0,"{'C', 'UTIL'}",jake rogers,0.2773424122154273,334.0,True,1.0222222222222221,45.0
FA,Everson Pereira,StL,0.1,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.17,489.0,drop,3.0,id·vol,1.87,TEN_DAY_DL,2026-09-01,11.0,6.0,"{'UTIL', 'OF'}",everson pereira,0.2765569983462755,,False,1.1764705882352942,34.0
FA,Nelson Velazquez,Hou,0.1,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL', 'LF']",1.57,263.0,hold,3.0,id·vol,0.97,,,11.0,6.0,"{'UTIL', 'OF'}",nelson velazquez,0.3550207840909091,,False,1.0277777777777777,36.0
FA,Alex Call,LAD,0.2,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.47,334.0,drop,5.0,id·vol,1.12,,,11.0,7.0,"{'UTIL', 'OF'}",alex call,0.284040329382716,310.0,True,1.2295081967213115,61.0
FA,Tyler Heineman,LAA,0.1,"['C', 'UTIL', 'BE', 'IL', 'P', 'RP']",1.35,415.0,drop,5.0,id·vol,1.18,,,11.0,6.0,"{'C', 'UTIL'}",tyler heineman,0.2565230311111111,395.0,True,0.7169811320754716,53.0
FA,Ryan Kreidler,Min,0.2,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'SS', '2B/SS', 'IF']",1.19,481.0,drop,6.0,id·vol,1.35,,,11.0,7.0,"{'2B/SS', 'UTIL', 'OF'}",ryan kreidler,0.2841460177777777,309.0,True,1.3150684931506849,73.0
FA,Starling Marte,FA,0.4,"['DH', 'UTIL', 'BE', 'IL', 'OF', 'RF']",1.32,429.0,drop,4.0,id·vol,1.25,,,11.0,7.0,"{'UTIL', 'OF'}",starling marte,0.282528551434945,315.0,True,0.9107142857142857,56.0
FA,Joey Wiemer,FA,2.4,"['RF', 'OF', 'UTIL', 'BE', 'IL', 'CF']",1.51,310.0,hold,3.0,id·vol,1.03,,,11.0,6.0,"{'UTIL', 'OF'}",joey wiemer,0.3115583277300635,,False,1.8461538461538463,26.0
FA,Nick Castellanos,FA,0.5,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.46,343.0,drop,4.0,id·vol,1.05,,,11.0,6.0,"{'UTIL', 'OF'}",nick castellanos,0.2866357719658119,296.0,True,1.0512820512820513,39.0
FA,Leo Rivas,Sea,0.1,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B', 'SS']",1.2,479.0,drop,3.0,id·vol,1.37,,,11.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}",leo rivas,0.2686128007905138,369.0,True,0.5238095238095238,42.0
FA,Alejandro Osuna,Tex,0.1,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'CF']",1.25,462.0,drop,6.0,id·vol,1.26,,,11.0,6.0,"{'UTIL', 'OF'}",alejandro osuna,0.3067661879365079,203.0,True,1.4583333333333333,72.0
FA,Weston Wilson,Sea,0.1,"['LF', 'OF', 'UTIL', 'BE', 'IL', '3B', '1B/3B', 'IF']",1.37,401.0,drop,4.0,id·vol,1.16,,,11.0,6.0,"{'UTIL', '1B/3B', 'OF'}",weston wilson,0.2904685869229582,280.0,True,1.0217391304347827,46.0
FA,Marcelo Mayer,SF,1.6,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'SS']",1.46,346.0,drop,7.0,id·vol,1.24,TEN_DAY_DL,2026-08-28,11.0,6.0,"{'2B/SS', 'UTIL', '1B/3B'}",marcelo mayer,0.2590923244444444,389.0,True,1.1911764705882353,68.0
FA,Braden Shewmake,Mil,0.1,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B', '2B']",1.4,386.0,drop,3.0,id·vol,1.14,,,11.0,6.0,"{'2B/SS', 'UTIL', '1B/3B'}",braden shewmake,0.2945097159090909,,False,1.5,30.0
FA,Ha-Seong Kim,Atl,0.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.32,434.0,drop,2.0,id·vol,1.17,,,11.0,6.0,"{'2B/SS', 'UTIL'}",ha seong kim,0.257138550893473,394.0,True,0.0,25.0
FA,Ryan Ward,LAD,0.1,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'LF', 'RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.51,311.0,drop,2.0,id·vol,1.05,,,11.0,6.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",ryan ward,0.3168741694915254,,False,1.65,20.0
FA,Sterlin Thompson,Col,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'DH']",1.44,362.0,drop,2.0,id·vol,1.13,,,11.0,7.0,"{'UTIL', 'OF'}",sterlin thompson,0.2919933066666667,,False,1.1538461538461537,26.0
FA,Eloy Jimenez,Tor,0.0,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.49,,stash,,talent_prior·vol,0.94,,,10.0,6.0,"{'UTIL', 'OF'}",eloy jimenez,0.2570389142857143,,False,0.8333333333333334,12.0
FA,Victor Scott II,StL,0.6,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.17,488.0,drop,4.0,id·vol,1.26,,,10.0,6.0,"{'UTIL', 'OF'}",victor scott,0.2740541362962963,348.0,True,0.8771929824561403,57.0
FA,Christian Vazquez,Hou,0.7,"['C', 'UTIL', 'BE', 'IL']",1.25,456.0,drop,6.0,id·vol,1.17,,,10.0,6.0,"{'C', 'UTIL'}",christian vazquez,0.2395505777777778,411.0,True,1.24,75.0
FA,Miguel Andujar,SD,1.1,"['3B', '1B/3B', 'IF', 'LF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.84,106.0,hold,10.0,id·vol,1.39,TEN_DAY_DL,2026-09-04,10.0,6.0,"{'UTIL', '1B/3B', 'OF'}",miguel andujar,0.3017533244444444,226.0,True,1.726027397260274,73.0
FA,Isiah Kiner-Falefa,Bos,0.4,"['3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B']",1.6,247.0,hold,5.0,id·vol,1.03,SIXTY_DAY_DL,2026-08-28,10.0,6.0,"{'2B/SS', 'UTIL', '1B/3B'}",isiah kiner falefa,0.2764750985754985,338.0,True,1.7857142857142858,42.0
FA,Jonah Cox,SF,0.0,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.36,404.0,drop,2.0,id·vol,1.02,,,10.0,6.0,"{'UTIL', 'OF'}",jonah cox,0.2077209302325581,,False,0.3333333333333333,21.0
FA,Adam Frazier,LAA,0.1,"['2B', '2B/SS', 'IF', 'LF', 'OF', 'UTIL', 'BE', 'IL']",1.24,464.0,drop,3.0,id·vol,1.19,,,10.0,6.0,"{'2B/SS', 'UTIL', 'OF'}",adam frazier,0.26014901160401,386.0,True,1.0227272727272727,44.0
FA,Matt Vierling,Det,0.2,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF', 'LF']",1.62,236.0,hold,10.0,id·vol,1.29,TEN_DAY_DL,2026-09-01,10.0,6.0,"{'UTIL', 'OF'}",matt vierling,0.3071538577777778,202.0,True,1.4047619047619047,84.0
FA,Bryan De La Cruz,Phi,0.2,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.35,,stash,,talent_prior·vol,1.02,,,10.0,6.0,"{'UTIL', 'OF'}",bryan de la cruz,0.2779596376722043,,False,2.3333333333333335,15.0
FA,Eli White,Bos,0.2,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'CF']",1.38,392.0,drop,5.0,id·vol,1.07,,,10.0,6.0,"{'UTIL', 'OF'}",eli white,0.2860055967734879,301.0,True,1.2058823529411764,68.0
FA,Jake Fraley,TB,0.1,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.53,296.0,hold,3.0,id·vol,1.1,SIXTY_DAY_DL,2026-08-28,10.0,6.0,"{'UTIL', 'OF'}",jake fraley,0.2962466008465951,256.0,True,1.0357142857142858,28.0
FA,Rodolfo Duran,SD,0.0,"['C', 'UTIL', 'BE', 'IL']",1.43,363.0,drop,3.0,id·vol,0.93,,,9.0,5.0,"{'C', 'UTIL'}",rodolfo duran,0.2501600227272727,,False,0.8333333333333334,30.0
FA,Graham Pauley,Mia,0.1,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '1B']",1.38,395.0,drop,3.0,id·vol,0.94,,,9.0,5.0,"{'UTIL', '1B/3B'}",graham pauley,0.269970064004043,363.0,True,0.8536585365853658,41.0
